<FG2 'FG2-SHELL V4.04a' (Mai 11 2023) NOW(UTC):12.06.2024 15:26:23>
<FILE: C:\FG2_Shell_V3\data/A5389E/raw/A5389E_20240612162616.f2b>
<LOGGER: $A5389E>
<FILESIZE: 28185 Bytes>
<MEMORY CLEAR>
<ERROR: PARAMETER SET NOT FOUND(1): C:\FG2_Shell_V3\data/A5389E/par/A5389E_20231011085432.f2p (Line 0)>
<PERIOD: 86400 sec>
<TIME: 07.02.2024 09:23:04>
<HK-BATUSED: 49,2 % (CALC)>
NO;TIME;#1:(unk.);#2:(unk.);#3:(unk.);#4:(unk.);#5:(unk.);#6:(unk.);#7:(unk.);#8:(unk.);#9:(unk.);#10:(unk.);#11:(unk.);#12:(unk.);#13:(unk.);#14:(unk.);#15:(unk.);#16:(unk.);#17:(unk.);#18:(unk.);#19:(unk.);#20:(unk.);HK-TEMP:oC;HK-BAT:V
1;07.02.2024 09:23:04;15,1332;15,094;15,2352;15,3607;15,4706;15,4313;15,0862;14,992;15,3999;15,2823;14,9528;15,0391;15,3921;15,0234;14,8665;15,1725;15,4156;15,2744;14,8822;15,6039;9,44;3,625
<NEW PAR>
<ERROR: PARAMETER SET NOT FOUND(1): C:\FG2_Shell_V3\data/A5389E/par/A5389E_20240207092344.f2p (Line 1)>
<PERIOD: 1800 sec>
<TIME: 07.02.2024 09:24:12>
<HK-BATUSED: 49,2 % (CALC)>
NO;TIME;#1:(unk.);#2:(unk.);#3:(unk.);#4:(unk.);#5:(unk.);#6:(unk.);#7:(unk.);#8:(unk.);#9:(unk.);#10:(unk.);#11:(unk.);#12:(unk.);#13:(unk.);#14:(unk.);#15:(unk.);#16:(unk.);#17:(unk.);#18:(unk.);#19:(unk.);#20:(unk.);HK-TEMP:oC;HK-BAT:V
150;25.03.2024 00:00:00;8,75441;8,74658;8,82486;8,74658;8,74658;8,74658;8,73093;8,77789;8,73093;8,49608;8,73875;8,73093;8,6683;8,69179;8,75441;8,7231;8,6683;8,79355;8,82486;8,77789
151;26.03.2024 00:00:00;8,86401;8,84836;8,91882;8,85619;8,86401;8,8875;8,85619;8,86401;8,84053;8,69962;8,8327;8,8327;8,80138;8,82486;8,84836;8,81705;8,80138;8,93448;8,91882;8,85619
152;27.03.2024 00:00:00;9,80363;9,73315;9,81148;9,80363;9,87413;9,93677;9,81148;9,75665;9,77231;9,73315;9,70966;9,68617;9,8428;9,78015;9,70966;9,74883;9,83496;9,90544;9,79581;9,74883
153;28.03.2024 00:00:00;9,12238;9,08324;9,16153;9,12238;9,14587;9,16937;9,09106;9,11456;9,11456;8,87968;9,0441;9,08324;9,06758;9,07541;9,08324;9,08324;9,08324;9,18503;9,16153;9,09889
154;29.03.2024 00:00:00;8,37865;8,33951;8,41779;8,38647;8,40997;8,41779;8,32387;8,38647;8,37865;8,14383;8,3082;8,35518;8,31602;8,3082;8,34734;8,34734;8,33951;8,40997;8,41779;8,37082
155;30.03.2024 00:00:00;9,85062;9,77231;9,85062;9,85846;9,94461;10,0464;9,86629;9,77231;9,82713;9,96028;9,74098;9,70966;9,96028;9,83496;9,74098;9,78796;9,92896;9,96028;9,82713;9,76448
156;31.03.2024 00:00:00;10,2501;10,2031;10,2736;10,2579;10,2971;10,3676;10,2579;10,2109;10,2109;10,2344;10,1796;10,1482;10,2814;10,2266;10,1796;10,1874;10,2579;10,3519;10,2657;10,2109;4,53;3,642
157;01.04.2024 00:00:00;10,7122;10,6574;10,7357;10,72;10,7827;10,8532;10,7513;10,6652;10,6809;10,7122;10,6495;10,6025;10,7592;10,7122;10,6339;10,6495;10,7513;10,8454;10,7122;10,6652
158;02.04.2024 00:00:00;10,0229;9,96809;10,0464;10,0307;10,0778;10,1326;10,0229;9,99942;10,0073;9,93677;9,95244;9,95244;10,0464;9,99159;9,96028;9,99159;10,0386;10,1247;10,0386;9,99159
159;03.04.2024 00:00:00;9,60004;9,56087;9,64702;9,60004;9,62352;9,62352;9,56087;9,60004;9,57654;9,20851;9,53738;9,55304;9,48257;9,54521;9,56871;9,55304;9,52956;9,64702;9,63919;9,60004
160;04.04.2024 00:00:00;10,1952;10,1404;10,2109;10,2187;10,2814;10,3519;10,2187;10,1639;10,1874;10,2344;10,1169;10,1169;10,2736;10,1796;10,1247;10,1639;10,2501;10,3127;10,2031;10,1561
161;05.04.2024 00:00:00;10,8532;10,7984;10,8767;10,8767;10,9237;10,9785;10,8924;10,8297;10,8376;10,8297;10,8062;10,767;10,8924;10,8532;10,7984;10,8219;10,8767;10,9707;10,8611;10,8297
162;06.04.2024 00:00:00;11,5426;11,48;11,5505;11,5426;11,5897;11,6445;11,574;11,4956;11,48;11,3703;11,4956;11,4016;11,527;11,5426;11,4565;11,48;11,5348;11,6523;11,5426;11,4878
163;07.04.2024 00:00:00;11,9658;11,9031;11,9736;11,9658;12,0206;12,0755;11,9971;11,9109;11,9031;11,7934;11,9109;11,8169;11,9658;11,9579;11,8718;11,9031;11,9736;12,052;11,9658;11,9031
164;08.04.2024 00:00:00;13,3375;13,2747;13,3375;13,3845;13,4472;13,5491;13,4394;13,2669;13,3139;13,4707;13,2982;13,1964;13,4472;13,3845;13,2355;13,2747;13,4472;13,5099;13,3218;13,2277
165;09.04.2024 00:00:00;13,8471;13,7922;13,8549;13,9019;13,9725;14,0823;13,9725;13,7765;13,8235;14,0117;13,8235;13,7059;13,9725;13,9176;13,7451;13,7843;13,9804;14,0509;13,8314;13,753
166;10.04.2024 00:00:00;11,0334;11,002;11,1117;11,0961;11,1117;11,0726;11,0099;11,0804;11,0726;10,6104;10,9942;11,0334;10,9942;10,9472;11,0334;11,0569;10,9942;10,955;11,0882;11,0726;5,27;3,642
167;11.04.2024 00:00:00;10,579;10,5477;10,6574;10,6339;10,6574;10,6104;10,532;10,6182;10,6025;10,1952;10,5399;10,5555;10,532;10,4929;10,5712;10,6025;10,532;10,5085;10,6417;10,626
168;12.04.2024 00:00:00;10,7592;10,72;10,814;10,7905;10,814;10,7905;10,72;10,7749;10,7592;10,3754;10,7122;10,7043;10,6965;10,673;10,7278;10,7592;10,6965;10,7122;10,7984;10,7984
169;13.04.2024 00:00:00;11,621;11,5662;11,6445;11,6288;11,6602;11,6758;11,621;11,5897;11,5818;11,3938;11,574;11,5191;11,5818;11,5818;11,5583;11,574;11,5818;11,6602;11,6367;11,6132
170;14.04.2024 00:00:00;12,7182;12,6868;12,7574;12,7339;12,7574;12,7809;12,7495;12,6868;12,6711;12,5301;12,6947;12,6241;12,6476;12,7182;12,6633;12,6476;12,6868;12,8201;12,7495;12,6476
171;15.04.2024 00:00:00;13,6667;13,604;13,6667;13,6746;13,7138;13,8;13,7216;13,5962;13,604;13,5962;13,6197;13,5256;13,6589;13,6824;13,5727;13,5805;13,6981;13,8;13,6589;13,5413
172;16.04.2024 00:00:00;12,8514;12,8279;12,9063;12,8828;12,8906;12,8749;12,8436;12,8436;12,8279;12,5614;12,8201;12,7887;12,7574;12,8279;12,8201;12,8122;12,7966;12,9142;12,9063;12,7966
173;17.04.2024 00:00:00;11,0412;11,0334;11,1431;11,1117;11,0961;11,002;11,0099;11,1039;11,0726;10,4929;11,0334;11,0804;10,8846;10,9629;11,0647;11,0569;10,9237;11,0099;11,1196;11,1117
174;18.04.2024 00:00:00;10,0542;10,0464;10,1561;10,1247;10,1091;10,0073;9,98376;10,1091;10,0934;9,39644;10,0229;10,1012;9,86629;9,94461;10,0778;10,0621;9,92111;9,96809;10,1326;10,1247
175;19.04.2024 00:00:00;9,30247;9,29463;9,42776;9,40427;9,39644;9,24767;9,22418;9,38861;9,37296;8,71527;9,26332;9,38077;9,13805;9,16937;9,34163;9,34944;9,17719;9,18503;9,39644;9,41209
176;20.04.2024 00:00:00;9,34163;9,32596;9,41992;9,39644;9,39644;9,32596;9,27899;9,38861;9,37296;8,92665;9,29463;9,38077;9,20851;9,26332;9,35728;9,34944;9,23199;9,34944;9,41209;9,38861;4,10;3,641
177;21.04.2024 00:00:00;8,8875;8,85619;8,94231;8,93448;8,97362;8,98146;8,84053;8,90317;8,93448;8,77007;8,81705;8,90317;8,91098;8,81705;8,87968;8,91098;8,89534;8,91882;8,93448;8,87968
178;22.04.2024 00:00:00;8,2534;8,26123;8,3082;8,26906;8,30037;8,31602;8,21426;8,26123;8,28471;8,12816;8,19861;8,27689;8,24557;8,20645;8,26123;8,22992;8,24557;8,30037;8,33951;8,1673
179;23.04.2024 00:00:00;8,3943;8,38647;8,4491;8,41779;8,4491;8,46477;8,37082;8,40997;8,43344;8,30037;8,33951;8,42561;8,40997;8,35518;8,3943;8,40997;8,3943;8,4491;8,46477;8,37082
180;24.04.2024 00:00:00;7,90901;7,90118;7,97945;7,96379;7,9951;7,97945;7,84639;7,94032;7,97163;7,71333;7,83856;7,95596;7,91684;7,83856;7,91684;7,9325;7,90901;7,90901;7,98727;7,88553
181;25.04.2024 00:00:00;8,30037;8,26906;8,35518;8,33951;8,37082;8,35518;8,22992;8,31602;8,33951;8,03423;8,20645;8,30037;8,26906;8,22209;8,28471;8,30037;8,27689;8,30037;8,34734;8,26906
182;26.04.2024 00:00:00;8,09685;8,06554;8,15164;8,13599;8,1673;8,1673;8,04207;8,09685;8,13599;7,88553;8,01859;8,11252;8,08904;8,02641;8,08121;8,09685;8,08121;8,11252;8,15164;8,01859
183;27.04.2024 00:00:00;8,52739;8,49608;8,59;8,56653;8,59;8,5352;8,46477;8,55087;8,54305;8,15947;8,45692;8,51956;8,43344;8,43344;8,50389;8,52739;8,4491;8,51956;8,57436;8,55087
184;28.04.2024 00:00:00;9,87413;9,82713;9,87413;9,88194;9,93677;10,0229;9,94461;9,81148;9,8428;9,96028;9,81148;9,77231;9,92111;9,89761;9,78796;9,79581;9,91327;10,0386;9,87413;9,73315
185;29.04.2024 00:00:00;10,1561;10,1012;10,1717;10,1482;10,1796;10,2344;10,1717;10,1091;10,1091;9,92111;10,1012;10,0699;10,1169;10,1561;10,0934;10,0778;10,1247;10,2501;10,1717;9,95244
186;30.04.2024 00:00:00;22,7742;22,7821;22,7664;22,8057;22,8371;22,8607;22,845;22,7978;22,7506;22,7742;22,7978;22,8057;22,7585;22,8922;22,7821;22,7585;22,7899;22,9157;22,9157;22,8293;18,40;3,683
187;01.05.2024 00:00:00;23,3482;23,3639;23,3561;23,3875;23,4111;23,4347;23,4111;23,3796;23,3246;23,3482;23,3718;23,3875;23,3403;23,4583;23,3639;23,3325;23,3718;23,4897;23,4976;23,4033
188;02.05.2024 00:00:00;23,474;23,4819;23,474;23,5055;23,5448;23,5605;23,5291;23,4976;23,4504;23,474;23,4819;23,5212;23,474;23,5684;23,4897;23,474;23,4976;23,6077;23,6156;23,5291
189;03.05.2024 00:00:00;23,3167;23,3167;23,3167;23,3561;23,3796;23,4033;23,3718;23,3403;23,2932;23,3089;23,3325;23,3482;23,3089;23,4111;23,3167;23,3089;23,3325;23,4504;23,4583;23,3639
190;04.05.2024 00:00:00;22,9;22,9079;22,9;22,9393;22,9629;22,9944;22,9708;22,9315;22,8764;22,9;22,9236;22,9315;22,8922;23,0101;22,9079;22,8843;22,9315;23,0415;23,0415;22,9629
191;05.05.2024 00:00:00;22,9944;23,0022;22,9944;23,0337;23,0573;23,0808;23,0573;23,0258;22,9786;23,0022;23,0179;23,0337;22,9865;23,1123;23,0101;22,9786;23,0179;23,1359;23,1437;23,0573
192;06.05.2024 00:00:00;23,1909;23,1909;23,1909;23,2145;23,2538;23,2774;23,246;23,2145;23,1595;23,183;23,2067;23,2224;23,183;23,2932;23,1988;23,183;23,2067;23,3246;23,3246;23,2381
193;07.05.2024 00:00:00;23,0651;23,073;23,0651;23,1044;23,128;23,1516;23,128;23,0887;23,0415;23,0651;23,0808;23,0966;23,0573;23,1752;23,073;23,0573;23,0808;23,2067;23,2067;23,1123
194;08.05.2024 00:00:00;22,9708;22,9786;22,9708;23,0101;23,0337;23,0573;23,0494;22,9944;22,9472;22,9786;23,0022;23,0022;22,955;23,0887;22,9786;22,9472;22,9944;23,1202;23,1202;23,0337
195;09.05.2024 00:00:00;22,7821;22,7821;22,7742;22,8135;22,8371;22,8686;22,845;22,8057;22,7506;22,7821;22,7978;22,8057;22,7664;22,8922;22,7899;22,7664;22,8057;22,9236;22,9236;22,8371
196;10.05.2024 00:00:00;22,8922;22,8922;22,8843;22,9236;22,9472;22,9708;22,955;22,9157;22,8607;22,8922;22,9079;22,9157;22,8764;23,0022;22,8922;22,8686;22,9079;23,0258;23,0337;22,9472;18,40;3,684
197;11.05.2024 00:00:00;23,1044;23,1123;23,1123;23,1437;23,1752;23,1988;23,1674;23,1359;23,0887;23,1123;23,128;23,1437;23,1044;23,2224;23,1202;23,1044;23,128;23,2538;23,2538;23,1595
198;12.05.2024 00:00:00;23,3875;23,3796;23,3875;23,4189;23,4504;23,4662;23,4347;23,4033;23,3639;23,3718;23,3875;23,4189;23,3796;23,4819;23,3875;23,3875;23,4111;23,5133;23,5212;23,4347
199;13.05.2024 00:00:00;23,6549;23,6628;23,6706;23,7021;23,7256;23,7414;23,71;23,6863;23,6392;23,6549;23,6628;23,7021;23,6628;23,7571;23,6628;23,6628;23,6863;23,7886;23,7964;23,71
200;14.05.2024 00:00:00;24,4886;24,5043;24,4886;24,5279;24,5594;24,5673;24,5594;24,5201;24,4571;24,4807;24,5201;24,5201;24,465;24,5987;24,4965;24,4571;24,5122;24,6302;24,6459;24,5594
201;15.05.2024 00:00:00;24,1425;24,1504;24,1504;24,1818;24,2054;24,229;24,1975;24,1661;24,1189;24,1346;24,1504;24,1818;24,1346;24,2369;24,1504;24,1425;24,1661;24,2762;24,2841;24,1897
202;16.05.2024 00:00:00;23,5291;23,5291;23,5369;23,5684;23,592;23,6156;23,5763;23,5526;23,5133;23,5291;23,5291;23,5763;23,5369;23,6234;23,5369;23,5369;23,5448;23,6549;23,6628;23,5763
203;17.05.2024 00:00:00;23,1595;23,1595;23,1674;23,1988;23,2224;23,246;23,2067;23,183;23,1437;23,1595;23,1674;23,1988;23,1595;23,246;23,1674;23,1674;23,183;23,2853;23,2932;23,1988
204;18.05.2024 00:00:00;23,4111;23,4189;23,4033;23,4504;23,474;23,4976;23,474;23,4347;23,3796;23,4033;23,4268;23,4426;23,3954;23,5133;23,4189;23,3875;23,4268;23,5448;23,5605;23,4662
205;19.05.2024 00:00:00;23,2774;23,2853;23,2932;23,3246;23,3482;23,3718;23,3325;23,3089;23,2617;23,2853;23,2853;23,3246;23,2853;23,3718;23,2932;23,2932;23,3089;23,4111;23,4189;23,3246
206;20.05.2024 00:00:00;23,3246;23,3246;23,3325;23,3639;23,3954;23,4111;23,3718;23,3482;23,3089;23,3167;23,3325;23,3639;23,3167;23,4189;23,3325;23,3246;23,3482;23,4583;23,4583;23,3639;18,27;3,672
207;21.05.2024 00:00:00;23,5212;23,5212;23,5291;23,5605;23,5841;23,6077;23,5763;23,5526;23,5055;23,5212;23,5291;23,5605;23,5212;23,6234;23,5291;23,5291;23,5526;23,6549;23,6549;23,5684
208;22.05.2024 00:00:00;23,246;23,246;23,2538;23,2853;23,3167;23,3325;23,301;23,2696;23,2303;23,246;23,2617;23,2853;23,2381;23,3403;23,2538;23,246;23,2696;23,3796;23,3796;23,2932
209;23.05.2024 00:00:00;23,4662;23,4662;23,4662;23,4976;23,5291;23,5448;23,5291;23,4819;23,4347;23,4583;23,4819;23,4897;23,4504;23,5684;23,474;23,4504;23,4819;23,5998;23,6077;23,5212
210;24.05.2024 00:00:00;22,4755;22,4676;22,5148;22,5384;22,5698;22,6013;22,4912;22,4912;22,4991;22,4991;22,4204;22,5541;22,5384;22,5226;22,4833;22,5541;22,5305;22,5855;22,5777;22,4833
211;25.05.2024 00:00:00;22,8764;22,8686;22,9236;22,9472;22,9786;23,0337;22,8922;22,8764;22,9079;22,9236;22,7978;22,9629;22,9786;22,9472;22,8686;22,9786;22,955;23,0022;22,9708;22,8607
212;26.05.2024 00:00:00;23,1123;23,1044;23,1595;23,1752;23,2145;23,2696;23,128;23,1044;23,1516;23,1595;23,0337;23,1988;23,2067;23,1909;23,1123;23,2067;23,1909;23,2381;23,2145;23,0966
213;27.05.2024 00:00:00;23,3954;23,3875;23,4426;23,4662;23,5055;23,5526;23,4189;23,3954;23,4268;23,4426;23,3325;23,4819;23,4897;23,4819;23,3954;23,4976;23,474;23,5291;23,4976;23,3875
214;28.05.2024 00:00:00;23,4662;23,4583;23,5055;23,5369;23,5684;23,6156;23,4819;23,4662;23,4976;23,5055;23,3954;23,5526;23,5526;23,5369;23,4662;23,5605;23,5448;23,592;23,5763;23,4583
215;29.05.2024 00:00:00;20,8093;20,8407;20,7857;20,88;20,8878;20,8407;20,7386;20,7464;20,7857;20,6443;20,7464;20,9428;20,8093;20,7935;20,88;20,8093;20,8564;20,88;21,0136;20,6993
216;30.05.2024 00:00:00;21,9567;22,0038;21,9645;22,0274;22,0431;21,996;21,9016;21,9488;21,9488;21,8152;21,9331;22,0981;21,9331;21,9409;22,051;21,9803;21,9881;22,0195;22,161;21,7916;17,23;3,675
217;31.05.2024 00:00:00;23,1437;23,1674;23,1752;23,2224;23,2381;23,2224;23,1516;23,1909;23,1674;23,0887;23,1437;23,2617;23,1595;23,183;23,2145;23,2145;23,183;23,246;23,3089;23,128
218;01.06.2024 00:00:00;22,0981;22,1217;22,1375;22,1925;22,2003;22,1689;22,106;22,1689;22,1296;22,0195;22,1296;22,2397;22,1139;22,1375;22,1925;22,1925;22,1532;22,2082;22,279;22,106
219;02.06.2024 00:00:00;22,955;22,9786;22,9944;23,0415;23,0573;23,0337;22,9708;23,0179;22,9786;22,9;22,9629;23,0887;22,9786;22,9944;23,0258;23,0415;23,0022;23,0573;23,128;22,955
220;03.06.2024 00:00:00;22,1217;22,1453;22,161;22,2082;22,2239;22,2003;22,1375;22,1768;22,1453;22,0667;22,1296;22,2397;22,1532;22,1689;22,1925;22,2003;22,1689;22,2397;22,2868;22,1375
221;04.06.2024 00:00:00;21,7287;21,768;21,768;21,8388;21,8545;21,8073;21,7444;21,7759;21,768;21,6659;21,7602;21,8859;21,768;21,7995;21,823;21,8152;21,7995;21,8623;21,9331;21,7287
222;05.06.2024 00:00:00;22,8764;22,9315;22,8922;22,9944;23,0022;22,9393;22,8843;22,8764;22,9079;22,7742;22,8686;23,0337;22,8843;22,9315;22,9786;22,9315;22,9315;22,9944;23,0966;22,7821
223;06.06.2024 00:00:00;23,4504;23,4504;23,3875;23,5133;23,5212;23,4662;23,4111;23,3718;23,4111;23,3089;23,3796;23,5291;23,4033;23,4583;23,4819;23,4347;23,4504;23,5212;23,6077;23,2696
224;07.06.2024 00:00:00;23,4111;23,4662;23,4426;23,5369;23,5448;23,4976;23,4347;23,4347;23,4504;23,3246;23,4347;23,5763;23,4268;23,4819;23,5291;23,4897;23,4819;23,5526;23,6392;23,3325
225;08.06.2024 00:00:00;24,3313;24,3391;24,292;24,4178;24,4729;24,4807;24,3942;24,2841;24,3706;24,3627;24,229;24,3863;24,3785;24,3942;24,3155;24,3627;24,4099;24,465;24,4414;24,3077
226;09.06.2024 00:00:00;23,4976;23,4897;23,5526;23,5526;23,592;23,5998;23,5369;23,5291;23,5133;23,5133;23,4662;23,5526;23,5212;23,5526;23,5055;23,5605;23,5212;23,6156;23,6077;23,5448;18,58;3,670
227;10.06.2024 00:00:00;23,3167;23,3167;23,3561;23,3796;23,4033;23,4189;23,3482;23,3561;23,3325;23,3167;23,2932;23,3875;23,3482;23,3718;23,3403;23,3796;23,3482;23,4268;23,4347;23,3403
228;11.06.2024 00:00:00;21,6423;21,6423;21,5244;21,7051;21,7209;21,7444;21,6501;21,5951;21,6501;21,548;21,5558;21,7209;21,6894;21,6816;21,6344;21,6423;21,713;21,7523;21,7602;21,5322
229;12.06.2024 00:00:00;23,0966;23,0966;23,1044;23,1437;23,1674;23,1752;23,1123;23,1359;23,1044;23,0337;23,0494;23,1752;23,1123;23,1437;23,1202;23,1437;23,128;23,1988;23,2224;23,0573
<NEW PAR>
<PARAMETER_SET: C:\FG2_Shell_V3\data/A5389E/par/A5389E_20240612112552.f2p>
<PERIOD: 120 sec>
<TIME: 12.06.2024 12:26:22>
<HK-BATUSED: 51,6 % (CALC)>
NO;TIME;#1:oC:39BF;#2:oC:3BD0;#3:oC:3C14;#4:oC:3C0A;#5:oC:3C58;#6:oC:3BDD;#7:oC:39B3;#8:oC:3CFE;#9:oC:3C09;#10:oC:3BB9;#11:oC:3D03;#12:oC:3AF0;#13:oC:3C59;#14:oC:3BEB;#15:oC:3C65;#16:oC:3C16;#17:oC:3CDD;#18:oC:3B07;#19:oC:3CA4;#20:oC:3C4A;HK-TEMP:oC;HK-BAT:V
230;12.06.2024 12:26:22;-19,883;-19,7433;-19,9141;-19,852;-19,7045;-19,6812;-19,8054;-19,3941;-19,6269;-19,9296;-19,9684;-19,0293;-18,8895;-19,2932;-19,2388;-19,3009;-19,0603;-19,1147;-19,1923;-19,2854;-25,89;3,543
231;12.06.2024 12:28:22;-19,0836;-18,9051;-18,9594;-18,9439;-18,8507;-18,7886;-18,8119;-18,9283;-18,7964;-18,1054;-19,1923;-18,5014;-18,315;-18,7964;-18,7731;-18,7653;-18,5635;-18,9128;-18,6178;-18,7576
232;12.06.2024 12:30:22;-16,1947;-16,4666;-16,2258;-16,086;-16,117;-15,4721;-15,2778;-16,3889;-16,2802;-14,6405;-15,8451;-16,218;-15,169;-15,1457;-15,4721;-14,7959;-14,9902;-14,4462;-14,4773;-15,5498
233;12.06.2024 12:32:22;-15,6741;-15,6508;-15,1535;-14,7104;-15,169;-14,9048;-14,7804;-15,2778;-15,1224;-13,9719;-14,6483;-16,2802;-13,5443;-14,6949;-15,3866;-14,384;-14,2596;-12,5722;-8,94568;-15,8684
234;12.06.2024 12:34:22;-14,9436;-14,5317;-13,4044;-13,3033;-13,8787;-13,8476;-13,521;-13,9486;-13,6454;-12,6889;-13,5365;-15,7907;-12,2066;-13,7076;-14,3451;-12,8444;-13,0933;-11,7788;-9,7943;-17,0415
235;12.06.2024 12:36:22;-14,9281;-14,5939;-13,7543;-13,7387;-14,143;-14,1119;-13,9409;-14,1585;-13,9486;-13,5521;-13,7309;-15,7285;-13,4899;-14,1585;-14,726;-13,7232;-14,0264;-13,3188;-12,5178;-17,9113
236;12.06.2024 12:38:22;-15,2312;-15,0602;-14,6405;-14,5472;-14,7415;-14,8115;-14,7882;-14,6949;-14,7027;-14,6871;-14,3451;-15,9772;-14,8115;-14,9203;-15,3555;-14,7882;-15,1224;-14,6405;-14,2829;-18,548
237;12.06.2024 12:40:22;-15,6275;-15,6042;-15,4721;-15,34;-15,34;-15,5032;-15,5887;-15,2545;-15,4332;-15,6198;-14,998;-16,3113;-15,8062;-15,6431;-15,9383;-15,6741;-15,9772;-15,6198;-15,4954;-19,0215
238;12.06.2024 12:42:22;-16,0393;-16,117;-16,1714;-16,0549;-15,8839;-16,1248;-16,2491;-15,7363;-16,0937;-16,3579;-15,612;-16,6375;-16,5599;-16,2724;-16,4511;-16,3967;-16,6608;-16,3656;-16,3656;-19,363
239;12.06.2024 12:44:22;-16,4122;-16,5832;-16,8007;-16,6453;-16,3501;-16,6608;-16,8317;-16,1559;-16,6453;-16,9949;-16,1248;-16,956;-17,2046;-16,7929;-16,8861;-16,9793;-17,2356;-16,9949;-17,057;-19,6192
240;12.06.2024 12:46:22;-16,7618;-17,0026;-17,3055;-17,1502;-16,7541;-17,1191;-17,3133;-16,5288;-17,1347;-17,4997;-16,5599;-17,2434;-17,7094;-17,2512;-17,2745;-17,4686;-17,7094;-17,4997;-17,6162;-19,821;-22,39;3,544
241;12.06.2024 12:48:22;-17,0648;-17,3521;-17,7482;-17,5696;-17,1114;-17,5152;-17,7327;-16,8706;-17,5463;-17,9423;-16,9483;-17,5075;-18,1442;-17,6472;-17,6084;-17,8569;-18,1132;-17,9579;-18,0821;-19,9684
242;12.06.2024 12:50:22;-17,3521;-17,6705;-18,1209;-17,9656;-17,422;-17,8647;-18,0899;-17,1502;-17,919;-18,315;-17,2978;-17,7327;-18,5169;-17,9812;-17,919;-18,2374;-18,4626;-18,2995;-18,4626;-20,0925
243;12.06.2024 12:52:22;-17,6162;-17,9579;-18,447;-18,2917;-17,7171;-18,1753;-18,416;-17,4065;-18,2296;-18,6489;-17,6006;-17,9656;-18,8585;-18,2917;-18,183;-18,548;-18,7731;-18,6411;-18,8274;-20,1857
244;12.06.2024 12:54:22;-17,8492;-18,2296;-18,7421;-18,6023;-17,9734;-18,4626;-18,7032;-17,6317;-18,5247;-18,9594;-17,8957;-18,1675;-19,1612;-18,579;-18,4393;-18,8507;-19,0526;-18,9516;-19,1535;-20,2555
245;12.06.2024 12:56:22;-18,0666;-18,4548;-19,006;-18,8663;-18,1986;-18,7343;-18,9672;-17,8414;-18,7731;-19,2233;-18,152;-18,3616;-19,4251;-18,843;-18,6566;-19,0991;-19,3009;-19,2156;-19,4251;-20,3253
246;12.06.2024 12:58:22;-18,2684;-18,6877;-19,2466;-19,0991;-18,4005;-18,9672;-19,2;-18,0355;-18,9982;-19,4639;-18,3849;-18,5402;-19,658;-19,0758;-18,8663;-19,3242;-19,5338;-19,4484;-19,6502;-20,3874
247;12.06.2024 13:00:22;-18,4548;-18,8895;-19,4717;-19,3009;-18,6101;-19,1845;-19,4096;-18,2296;-19,1923;-19,6812;-18,6178;-18,6955;-19,8753;-19,2854;-19,037;-19,526;-19,7356;-19,689;-19,852;-20,434
248;12.06.2024 13:02:22;-18,6101;-19,0526;-19,658;-19,5183;-18,7653;-19,3863;-19,5959;-18,3927;-19,4018;-19,8753;-18,8197;-18,843;-20,0693;-19,4872;-19,2;-19,7356;-19,9141;-19,8597;-20,0693;-20,4805
249;12.06.2024 13:04:22;-18,7498;-19,2156;-19,821;-19,6812;-18,9361;-19,5648;-19,7666;-18,5557;-19,5726;-20,046;-19,006;-18,9904;-20,2322;-19,658;-19,3475;-19,8985;-20,077;-20,0382;-20,24;-20,5271
250;12.06.2024 13:06:22;-18,8973;-19,3708;-19,9762;-19,8365;-19,0758;-19,72;-19,9218;-18,6877;-19,7278;-20,2012;-19,1535;-19,1069;-20,3874;-19,821;-19,495;-20,0538;-20,2322;-20,1857;-20,3874;-20,5581;-23,56;3,538
251;12.06.2024 13:08:22;-19,0215;-19,5105;-20,1158;-19,9994;-19,2156;-19,8597;-20,0538;-18,8352;-19,8753;-20,3409;-19,3165;-19,2233;-20,5271;-19,9606;-19,6192;-20,2012;-20,3564;-20,3253;-20,5271;-20,5814
252;12.06.2024 13:10:22;-19,1457;-19,6424;-20,24;-20,1391;-19,363;-19,9994;-20,1934;-18,9672;-19,9994;-20,4728;-19,4717;-19,3242;-20,6512;-20,1003;-19,7433;-20,3331;-20,4883;-20,465;-20,6667;-20,6124
253;12.06.2024 13:12:22;-19,2699;-19,7433;-20,3564;-20,2788;-19,5105;-20,1391;-20,3098;-19,0914;-20,1391;-20,5969;-19,6192;-19,4329;-20,7831;-20,2322;-19,8442;-20,4417;-20,5969;-20,5659;-20,7986;-20,6357;-24,48;3,522
<NEW PAR>
<PARAMETER_SET: C:\FG2_Shell_V3\data/A5389E/par/A5389E_20240612121406.f2p>
<PERIOD: 86400 sec>
<TIME: 12.06.2024 13:14:36>
<HK-BATUSED: 51,6 % (CALC)>
NO;TIME;#1:oC:39BF;#2:oC:3BD0;#3:oC:3C14;#4:oC:3C0A;#5:oC:3C58;#6:oC:3BDD;#7:oC:39B3;#8:oC:3CFE;#9:oC:3C09;#10:oC:3BB9;#11:oC:3D03;#12:oC:3AF0;#13:oC:3C59;#14:oC:3BEB;#15:oC:3C65;#16:oC:3C16;#17:oC:3CDD;#18:oC:3B07;#19:oC:3CA4;#20:oC:3C4A;HK-TEMP:oC;HK-BAT:V
